Iteration	Time	TimestepsSoFar	TimestepsThisBatch	fps	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd
1	0.07541696627934774	5077	5077	1121.9840199661642	-318.68964	174.28236	-13.465317	-605.8816	101.54	22.443003364077637
2	0.1491369565327962	10079	5002	1130.9493346506597	-243.27216	139.88852	1.1894226	-499.54648	100.04	19.10702488615117
3	0.22341822783152263	15113	5034	1129.566404882454	-210.15031	112.589096	-62.668884	-487.06644	102.73469387755102	20.142123097267397
4	0.2963346282641093	20118	5005	1144.0708260922263	-166.66212	97.61676	24.322342	-404.26883	104.27083333333333	23.732659971135885
5	0.4070906758308411	25122	5004	753.0377335880067	-158.07167	103.23113	55.142017	-355.28824	119.14285714285714	138.8067466846265
6	0.4750065326690674	30158	5036	1235.9313947826265	-152.11327	101.199936	1.2320328	-510.19965	86.82758620689656	18.631765543744134
7	0.5430279811223347	35239	5081	1245.061302590217	-121.37881	68.60202	20.385712	-346.41574	92.38181818181818	21.79949199499083
8	0.6101588408152262	40264	5025	1247.836121248233	-132.93193	72.61353	53.06498	-398.52933	89.73214285714286	18.19781292925508
9	0.6773155172665913	45321	5057	1255.1324706319967	-121.83463	49.992504	-40.935425	-280.1618	90.30357142857143	18.469975290857807
10	0.7436358809471131	50338	5017	1260.9231792141452	-110.80094	40.858505	-24.60888	-270.99377	91.21818181818182	19.495165749572525
11	0.8126196543375651	55438	5100	1232.2538927037392	-100.68066	52.196995	29.274261	-322.94174	92.72727272727273	18.189362071331242
12	0.8812410036722819	60459	5021	1219.572740931717	-104.63892	59.21592	30.961304	-320.70828	92.98148148148148	19.973585094041486
13	0.948447056611379	65462	5003	1240.790449650107	-104.655655	46.330753	-17.700714	-305.66937	90.96363636363637	18.162862846392343
14	1.0186590035756429	70524	5062	1201.7035904117583	-93.63727	38.20711	-25.474234	-210.1796	95.50943396226415	19.84241943699315
15	1.0886269370714823	75569	5045	1202.0282485615746	-101.94681	58.599335	-7.6803894	-325.4554	98.92156862745098	19.937001895927867
16	1.1592281579971313	80577	5008	1182.329504074055	-106.23991	58.00659	7.004154	-385.91263	104.33333333333333	21.841601487884436
17	1.231535009543101	85664	5087	1172.7981352572792	-86.88242	53.396786	1.0137482	-247.84538	99.74509803921569	21.636790687735974
18	1.3496745069821676	90770	5106	720.3705402339361	-84.31319	43.977192	26.332756	-212.35254	127.65	142.11008936736337
19	1.4264466802279154	95874	5104	1108.1222656212392	-84.92935	33.18256	-15.369148	-176.52072	116.0	24.216823603737662
20	1.5533066789309184	100988	5114	671.9021540072875	-89.35258	65.6177	57.82081	-279.31058	146.11428571428573	150.16367668620254
21	1.780012277762095	106034	5046	370.9724572758142	-68.10566	49.158	-3.140256	-203.05627	157.6875	153.81491261821787
22	1.9824072241783142	111073	5039	414.95801887099	-69.666954	52.08236	24.834717	-205.04147	209.95833333333334	239.01315848830487
23	2.0949771841367086	116437	5364	794.2606368525057	-71.37847	61.29492	3.6954117	-267.532	149.0	97.02519718551923
